source_facility_id,source_facility_name,source_county,dest_facility_id,dest_facility_name,dest_county,commodity_key,commodity_id,commodity_name,category,distance_km,available_excess,required_deficit,transferable_units,unit_cost,transfer_value,source_days_of_stock,dest_days_of_stock,cost_per_km_per_unit,estimated_transport_cost,roi,priority_score,cumulative_cost,recommendation
FAC0117,Githima Dispensary,Uasin Gishu,FAC0132,Mkwajuni Dispensary,Machakos,14,COM015,Quinine Sulphate 300mg,antimalarials,200.0,29.189999999999998,0.532,0.532,22.0,11.704,302.803738317757,0.0,2.5,0.266,9.24486571879937,0.0,13296.516125000477,RECOMMEND
FAC0139,Mariakani Dispensary,Kilifi,FAC0035,Malindi Sub-County Hospital,Kilifi,25,COM026,Tetanus Toxoid Vaccine,maternal_health,50.0,10.7,1.057,1.057,60.0,63.419999999999995,0.0,0.0,2.5,0.132125,56.018549188472996,0.0,13296.648250000477,RECOMMEND
FAC0139,Mariakani Dispensary,Kilifi,FAC0013,Kamukunji Sub-County Hospital,Nairobi,25,COM026,Tetanus Toxoid Vaccine,maternal_health,200.0,10.7,0.777,0.777,60.0,46.620000000000005,0.0,0.0,2.5,0.3885,33.57580122434282,0.0,13297.036750000476,RECOMMEND
FAC0139,Mariakani Dispensary,Kilifi,FAC0078,Ganze Health Centre,Kilifi,25,COM026,Tetanus Toxoid Vaccine,maternal_health,50.0,10.7,0.532,0.532,60.0,31.92,0.0,0.0,2.5,0.0665,29.929676511954995,0.0,13297.103250000477,RECOMMEND
FAC0107,Chembe Dispensary,Kisumu,FAC0039,Buuri Sub-County Hospital,Meru,15,COM016,Sulfadoxine/Pyrimethamine 500/25mg,antimalarials,200.0,54.83,9.835,9.835,8.0,78.68,187.1060171919771,0.0,2.5,4.917500000000001,13.296155471060413,0.0,13302.020750000476,RECOMMEND
FAC0107,Chembe Dispensary,Kisumu,FAC0031,Mwala Sub-County Hospital,Machakos,15,COM016,Sulfadoxine/Pyrimethamine 500/25mg,antimalarials,200.0,54.83,8.049999999999999,8.049999999999999,8.0,64.39999999999999,187.1060171919771,0.0,2.5,4.0249999999999995,12.81592039800995,0.0,13306.045750000476,RECOMMEND
FAC0107,Chembe Dispensary,Kisumu,FAC0135,Karuri Dispensary,Kilifi,15,COM016,Sulfadoxine/Pyrimethamine 500/25mg,antimalarials,200.0,54.83,1.848,1.848,8.0,14.784,187.1060171919771,0.0,2.5,0.924,7.683991683991684,0.0,13306.969750000477,RECOMMEND
FAC0129,Kiptere Dispensary,Machakos,FAC0014,Dagoretti Sub-County Hospital,Nairobi,34,COM035,Amlodipine 5mg,hypertension_medicines,200.0,73.10000000000001,22.162,22.162,6.0,132.97199999999998,258.4375,0.0,2.5,11.081,11.006704742984851,0.0,13318.050750000477,RECOMMEND
FAC0080,Kilifi North Health Centre,Kilifi,FAC0011,Meru County Referral Hospital,Meru,16,COM017,Primaquine 7.5mg,antimalarials,200.0,48.73,5.362,5.362,9.0,48.258,477.0642201834862,0.0,2.5,2.681,13.11002444987775,0.0,13320.731750000477,RECOMMEND
FAC0041,Bungoma North Sub-County Hospital,Bungoma,FAC0074,Kathiani Health Centre,Machakos,23,COM024,Misoprostol 200mcg,maternal_health,200.0,29.28,0.812,0.812,15.0,12.180000000000001,208.53658536585365,0.0,2.5,0.406,8.662873399715505,0.0,13321.137750000478,RECOMMEND
FAC0041,Bungoma North Sub-County Hospital,Bungoma,FAC0028,Ruiru Sub-County Hospital,Kiambu,23,COM024,Misoprostol 200mcg,maternal_health,200.0,29.28,0.805,0.805,15.0,12.075000000000001,208.53658536585365,0.0,2.5,0.4025,8.609625668449198,0.0,13321.540250000478,RECOMMEND
FAC0041,Bungoma North Sub-County Hospital,Bungoma,FAC0047,Kamukunji Health Centre,Nairobi,23,COM024,Misoprostol 200mcg,maternal_health,200.0,29.28,0.434,0.434,15.0,6.51,208.53658536585365,0.0,2.5,0.217,5.349219391947411,0.0,13321.757250000479,RECOMMEND
FAC0041,Bungoma North Sub-County Hospital,Bungoma,FAC0138,Manyatta Dispensary,Kilifi,23,COM024,Misoprostol 200mcg,maternal_health,200.0,29.28,0.336,0.336,15.0,5.04,208.53658536585365,0.0,2.5,0.168,4.315068493150685,0.0,13321.925250000479,RECOMMEND
FAC0041,Bungoma North Sub-County Hospital,Bungoma,FAC0147,Manyatta Dispensary,Bungoma,23,COM024,Misoprostol 200mcg,maternal_health,50.0,29.28,0.29400000000000004,0.29400000000000004,15.0,4.41,208.53658536585365,0.0,2.5,0.036750000000000005,4.253677357125633,0.0,13321.962000000478,RECOMMEND
FAC0041,Bungoma North Sub-County Hospital,Bungoma,FAC0144,Tulwet Dispensary,Meru,23,COM024,Misoprostol 200mcg,maternal_health,200.0,29.28,0.23800000000000002,0.23800000000000002,15.0,3.5700000000000003,208.53658536585365,0.0,2.5,0.119,3.1903485254691692,0.0,13322.081000000479,RECOMMEND
FAC0041,Bungoma North Sub-County Hospital,Bungoma,FAC0090,Bungoma Central Health Centre,Bungoma,23,COM024,Misoprostol 200mcg,maternal_health,50.0,29.28,0.098,0.098,15.0,1.47,208.53658536585365,0.0,2.5,0.01225,1.4522104223265002,0.0,13322.093250000478,RECOMMEND
FAC0147,Manyatta Dispensary,Bungoma,FAC0006,Nakuru County Referral Hospital,Nakuru,12,COM013,Tramadol 50mg,analgesics,200.0,24.37,10.443999999999999,10.443999999999999,18.0,187.992,231.40495867768595,0.0,2.5,5.2219999999999995,30.214079074252652,0.0,13327.315250000478,RECOMMEND
FAC0147,Manyatta Dispensary,Bungoma,FAC0082,Malindi Health Centre,Kilifi,12,COM013,Tramadol 50mg,analgesics,200.0,24.37,2.009,2.009,18.0,36.162,231.40495867768595,0.0,2.5,1.0045,18.040409079570964,0.0,13328.319750000477,RECOMMEND
FAC0147,Manyatta Dispensary,Bungoma,FAC0107,Chembe Dispensary,Kisumu,12,COM013,Tramadol 50mg,analgesics,200.0,24.37,1.1620000000000001,1.1620000000000001,18.0,20.916000000000004,231.40495867768595,0.0,2.5,0.5810000000000001,13.229601518026568,0.0,13328.900750000477,RECOMMEND
FAC0080,Kilifi North Health Centre,Kilifi,FAC0147,Manyatta Dispensary,Bungoma,16,COM017,Primaquine 7.5mg,antimalarials,200.0,48.73,0.364,0.364,9.0,3.276,477.0642201834862,0.0,2.5,0.182,2.771573604060914,0.0,13329.082750000478,RECOMMEND
FAC0080,Kilifi North Health Centre,Kilifi,FAC0101,Shamba Dispensary,Mombasa,16,COM017,Primaquine 7.5mg,antimalarials,200.0,48.73,0.329,0.329,9.0,2.9610000000000003,477.0642201834862,0.0,2.5,0.1645,2.5427221983683985,0.0,13329.247250000479,RECOMMEND
FAC0080,Kilifi North Health Centre,Kilifi,FAC0133,Sigor Dispensary,Machakos,16,COM017,Primaquine 7.5mg,antimalarials,200.0,48.73,0.24500000000000002,0.24500000000000002,9.0,2.205,477.0642201834862,0.0,2.5,0.12250000000000001,1.9643652561247216,0.0,13329.369750000478,RECOMMEND
FAC0076,Mwala Health Centre,Machakos,FAC0109,Mariakani Dispensary,Kisumu,27,COM028,Zinc Sulphate 20mg,pediatric_medicines,200.0,73.04,1.862,1.862,6.0,11.172,184.74576271186442,0.0,2.5,0.9310000000000002,5.7856033143448995,0.0,13330.300750000479,RECOMMEND
FAC0091,Bungoma East Health Centre,Bungoma,FAC0011,Meru County Referral Hospital,Meru,16,COM017,Primaquine 7.5mg,antimalarials,200.0,48.53,5.362,5.362,9.0,48.258,520.2020202020202,0.0,2.5,2.681,13.11002444987775,0.0,13332.98175000048,RECOMMEND
FAC0091,Bungoma East Health Centre,Bungoma,FAC0031,Mwala Sub-County Hospital,Machakos,16,COM017,Primaquine 7.5mg,antimalarials,200.0,48.53,2.3520000000000003,2.3520000000000003,9.0,21.168000000000003,520.2020202020202,0.0,2.5,1.1760000000000002,9.727941176470589,0.0,13334.157750000479,RECOMMEND
FAC0091,Bungoma East Health Centre,Bungoma,FAC0073,Masinga Health Centre,Machakos,16,COM017,Primaquine 7.5mg,antimalarials,200.0,48.53,1.344,1.344,9.0,12.096,520.2020202020202,0.0,2.5,0.672,7.23444976076555,0.0,13334.82975000048,RECOMMEND
FAC0091,Bungoma East Health Centre,Bungoma,FAC0072,Gatundu North Health Centre,Kiambu,16,COM017,Primaquine 7.5mg,antimalarials,200.0,48.53,1.036,1.036,9.0,9.324,520.2020202020202,0.0,2.5,0.518,6.142292490118577,0.0,13335.34775000048,RECOMMEND
FAC0091,Bungoma East Health Centre,Bungoma,FAC0077,Yatta Health Centre,Machakos,16,COM017,Primaquine 7.5mg,antimalarials,200.0,48.53,0.616,0.616,9.0,5.544,520.2020202020202,0.0,2.5,0.308,4.238532110091743,0.0,13335.65575000048,RECOMMEND
FAC0114,Manyatta Dispensary,Nakuru,FAC0006,Nakuru County Referral Hospital,Nakuru,31,COM032,Glibenclamide 5mg,diabetes_medicines,50.0,87.73,7.882,7.882,5.0,39.41,767.2268907563025,0.0,2.5,0.9852499999999998,19.851404105276416,0.0,13336.64100000048,RECOMMEND
FAC0114,Manyatta Dispensary,Nakuru,FAC0027,Ainabkoi Sub-County Hospital,Uasin Gishu,31,COM032,Glibenclamide 5mg,diabetes_medicines,200.0,87.73,5.124,5.124,5.0,25.619999999999997,767.2268907563025,0.0,2.5,2.562,7.192588433464345,0.0,13339.20300000048,RECOMMEND
FAC0114,Manyatta Dispensary,Nakuru,FAC0022,Nakuru West Sub-County Hospital,Nakuru,31,COM032,Glibenclamide 5mg,diabetes_medicines,50.0,87.73,4.165,4.165,5.0,20.825,767.2268907563025,0.0,2.5,0.520625,13.695026715988492,0.0,13339.723625000479,RECOMMEND
FAC0114,Manyatta Dispensary,Nakuru,FAC0072,Gatundu North Health Centre,Kiambu,31,COM032,Glibenclamide 5mg,diabetes_medicines,200.0,87.73,2.359,2.359,5.0,11.795,767.2268907563025,0.0,2.5,1.1795,5.411791695342969,0.0,13340.90312500048,RECOMMEND
FAC0114,Manyatta Dispensary,Nakuru,FAC0136,Rongai Centre Dispensary,Kilifi,31,COM032,Glibenclamide 5mg,diabetes_medicines,200.0,87.73,0.63,0.63,5.0,3.15,767.2268907563025,0.0,2.5,0.315,2.3954372623574143,0.0,13341.21812500048,RECOMMEND
FAC0114,Manyatta Dispensary,Nakuru,FAC0105,Karuri Dispensary,Kisumu,31,COM032,Glibenclamide 5mg,diabetes_medicines,200.0,87.73,0.448,0.448,5.0,2.24,767.2268907563025,0.0,2.5,0.22400000000000003,1.8300653594771243,0.0,13341.44212500048,RECOMMEND
FAC0108,Manyatta Dispensary,Kisumu,FAC0107,Chembe Dispensary,Kisumu,3,COM004,Azithromycin 250mg,antibiotics,50.0,25.7,0.917,0.917,25.0,22.925,263.6363636363636,0.0,2.5,0.114625,20.56745542222721,0.0,13341.55675000048,RECOMMEND
FAC0108,Manyatta Dispensary,Kisumu,FAC0130,Ithanga Dispensary,Machakos,3,COM004,Azithromycin 250mg,antibiotics,200.0,25.7,0.889,0.889,25.0,22.225,263.6363636363636,0.0,2.5,0.4445,15.385946694357909,0.0,13342.00125000048,RECOMMEND
FAC0108,Manyatta Dispensary,Kisumu,FAC0087,Imenti Central Health Centre,Meru,3,COM004,Azithromycin 250mg,antibiotics,200.0,25.7,0.889,0.889,25.0,22.225,263.6363636363636,0.0,2.5,0.4445,15.385946694357909,0.0,13342.44575000048,RECOMMEND
FAC0108,Manyatta Dispensary,Kisumu,FAC0132,Mkwajuni Dispensary,Machakos,3,COM004,Azithromycin 250mg,antibiotics,200.0,25.7,0.47600000000000003,0.47600000000000003,25.0,11.9,263.6363636363636,0.0,2.5,0.238,9.612277867528272,0.0,13342.683750000479,RECOMMEND
FAC0108,Manyatta Dispensary,Kisumu,FAC0123,Karuri Dispensary,Kiambu,3,COM004,Azithromycin 250mg,antibiotics,200.0,25.7,0.462,0.462,25.0,11.55,263.6363636363636,0.0,2.5,0.231,9.382615759545086,0.0,13342.914750000478,RECOMMEND
FAC0024,Gilgil Sub-County Hospital,Nakuru,FAC0046,Embakasi Health Centre,Nairobi,23,COM024,Misoprostol 200mcg,maternal_health,200.0,29.1,0.875,0.875,15.0,13.125,118.18181818181817,0.0,2.5,0.4375,9.130434782608695,0.0,13343.352250000478,RECOMMEND
FAC0024,Gilgil Sub-County Hospital,Nakuru,FAC0074,Kathiani Health Centre,Machakos,23,COM024,Misoprostol 200mcg,maternal_health,200.0,29.1,0.812,0.812,15.0,12.180000000000001,118.18181818181817,0.0,2.5,0.406,8.662873399715505,0.0,13343.75825000048,RECOMMEND
FAC0024,Gilgil Sub-County Hospital,Nakuru,FAC0028,Ruiru Sub-County Hospital,Kiambu,23,COM024,Misoprostol 200mcg,maternal_health,200.0,29.1,0.805,0.805,15.0,12.075000000000001,118.18181818181817,0.0,2.5,0.4025,8.609625668449198,0.0,13344.16075000048,RECOMMEND
FAC0024,Gilgil Sub-County Hospital,Nakuru,FAC0047,Kamukunji Health Centre,Nairobi,23,COM024,Misoprostol 200mcg,maternal_health,200.0,29.1,0.434,0.434,15.0,6.51,118.18181818181817,0.0,2.5,0.217,5.349219391947411,0.0,13344.37775000048,RECOMMEND
FAC0024,Gilgil Sub-County Hospital,Nakuru,FAC0138,Manyatta Dispensary,Kilifi,23,COM024,Misoprostol 200mcg,maternal_health,200.0,29.1,0.336,0.336,15.0,5.04,118.18181818181817,0.0,2.5,0.168,4.315068493150685,0.0,13344.54575000048,RECOMMEND
FAC0024,Gilgil Sub-County Hospital,Nakuru,FAC0147,Manyatta Dispensary,Bungoma,23,COM024,Misoprostol 200mcg,maternal_health,200.0,29.1,0.29400000000000004,0.29400000000000004,15.0,4.41,118.18181818181817,0.0,2.5,0.14700000000000002,3.844812554489974,0.0,13344.69275000048,RECOMMEND
FAC0080,Kilifi North Health Centre,Kilifi,FAC0031,Mwala Sub-County Hospital,Machakos,16,COM017,Primaquine 7.5mg,antimalarials,200.0,48.73,2.3520000000000003,2.3520000000000003,9.0,21.168000000000003,477.0642201834862,0.0,2.5,1.1760000000000002,9.727941176470589,0.0,13345.86875000048,RECOMMEND
FAC0080,Kilifi North Health Centre,Kilifi,FAC0073,Masinga Health Centre,Machakos,16,COM017,Primaquine 7.5mg,antimalarials,200.0,48.73,1.344,1.344,9.0,12.096,477.0642201834862,0.0,2.5,0.672,7.23444976076555,0.0,13346.54075000048,RECOMMEND
FAC0080,Kilifi North Health Centre,Kilifi,FAC0072,Gatundu North Health Centre,Kiambu,16,COM017,Primaquine 7.5mg,antimalarials,200.0,48.73,1.036,1.036,9.0,9.324,477.0642201834862,0.0,2.5,0.518,6.142292490118577,0.0,13347.05875000048,RECOMMEND
FAC0080,Kilifi North Health Centre,Kilifi,FAC0077,Yatta Health Centre,Machakos,16,COM017,Primaquine 7.5mg,antimalarials,200.0,48.73,0.616,0.616,9.0,5.544,477.0642201834862,0.0,2.5,0.308,4.238532110091743,0.0,13347.366750000481,RECOMMEND
FAC0080,Kilifi North Health Centre,Kilifi,FAC0134,Nembu Dispensary,Machakos,16,COM017,Primaquine 7.5mg,antimalarials,200.0,48.73,0.399,0.399,9.0,3.591,477.0642201834862,0.0,2.5,0.19950000000000004,2.9937473947478117,0.0,13347.566250000482,RECOMMEND
FAC0091,Bungoma East Health Centre,Bungoma,FAC0134,Nembu Dispensary,Machakos,16,COM017,Primaquine 7.5mg,antimalarials,200.0,48.53,0.399,0.399,9.0,3.591,520.2020202020202,0.0,2.5,0.19950000000000004,2.9937473947478117,0.0,13347.765750000483,RECOMMEND
FAC0091,Bungoma East Health Centre,Bungoma,FAC0147,Manyatta Dispensary,Bungoma,16,COM017,Primaquine 7.5mg,antimalarials,50.0,48.53,0.364,0.364,9.0,3.276,520.2020202020202,0.0,2.5,0.0455,3.1334289813486365,0.0,13347.811250000483,RECOMMEND
FAC0091,Bungoma East Health Centre,Bungoma,FAC0101,Shamba Dispensary,Mombasa,16,COM017,Primaquine 7.5mg,antimalarials,200.0,48.53,0.329,0.329,9.0,2.9610000000000003,520.2020202020202,0.0,2.5,0.1645,2.5427221983683985,0.0,13347.975750000483,RECOMMEND
FAC0091,Bungoma East Health Centre,Bungoma,FAC0133,Sigor Dispensary,Machakos,16,COM017,Primaquine 7.5mg,antimalarials,200.0,48.53,0.24500000000000002,0.24500000000000002,9.0,2.205,520.2020202020202,0.0,2.5,0.12250000000000001,1.9643652561247216,0.0,13348.098250000483,RECOMMEND
FAC0024,Gilgil Sub-County Hospital,Nakuru,FAC0001,Nairobi National Referral Hospital,Nairobi,23,COM024,Misoprostol 200mcg,maternal_health,200.0,29.1,10.206,10.206,15.0,153.09,118.18181818181817,0.0,2.5,5.103,25.08438472882189,0.0,13353.201250000482,RECOMMEND
FAC0024,Gilgil Sub-County Hospital,Nakuru,FAC0013,Kamukunji Sub-County Hospital,Nairobi,23,COM024,Misoprostol 200mcg,maternal_health,200.0,29.1,2.52,2.52,15.0,37.8,118.18181818181817,0.0,2.5,1.26,16.72566371681416,0.0,13354.461250000482,RECOMMEND
FAC0024,Gilgil Sub-County Hospital,Nakuru,FAC0035,Malindi Sub-County Hospital,Kilifi,23,COM024,Misoprostol 200mcg,maternal_health,200.0,29.1,2.282,2.282,15.0,34.230000000000004,118.18181818181817,0.0,2.5,1.141,15.987856141989726,0.0,13355.602250000482,RECOMMEND
FAC0024,Gilgil Sub-County Hospital,Nakuru,FAC0073,Masinga Health Centre,Machakos,23,COM024,Misoprostol 200mcg,maternal_health,200.0,29.1,1.1760000000000002,1.1760000000000002,15.0,17.64,118.18181818181817,0.0,2.5,0.5880000000000001,11.108312342569269,0.0,13356.190250000482,RECOMMEND
FAC0140,Shamba Dispensary,Kilifi,FAC0039,Buuri Sub-County Hospital,Meru,15,COM016,Sulfadoxine/Pyrimethamine 500/25mg,antimalarials,200.0,80.21,9.835,9.835,8.0,78.68,347.0355731225296,0.0,2.5,4.917500000000001,13.296155471060413,0.0,13361.107750000481,RECOMMEND
FAC0140,Shamba Dispensary,Kilifi,FAC0031,Mwala Sub-County Hospital,Machakos,15,COM016,Sulfadoxine/Pyrimethamine 500/25mg,antimalarials,200.0,80.21,8.049999999999999,8.049999999999999,8.0,64.39999999999999,347.0355731225296,0.0,2.5,4.0249999999999995,12.81592039800995,0.0,13365.13275000048,RECOMMEND
FAC0140,Shamba Dispensary,Kilifi,FAC0135,Karuri Dispensary,Kilifi,15,COM016,Sulfadoxine/Pyrimethamine 500/25mg,antimalarials,50.0,80.21,1.848,1.848,8.0,14.784,347.0355731225296,0.0,2.5,0.231,12.009748172217709,0.0,13365.36375000048,RECOMMEND
FAC0149,Shamba Dispensary,Bungoma,FAC0054,Muhoroni Health Centre,Kisumu,35,COM036,Nifedipine 30mg,hypertension_medicines,200.0,91.47,3.185,3.185,7.0,22.295,785.9504132231405,0.0,2.5,1.5925,8.599807135969142,0.0,13366.956250000481,RECOMMEND
FAC0149,Shamba Dispensary,Bungoma,FAC0084,Tigania Health Centre,Meru,35,COM036,Nifedipine 30mg,hypertension_medicines,200.0,91.47,2.548,2.548,7.0,17.836,785.9504132231405,0.0,2.5,1.274,7.843447669305188,0.0,13368.23025000048,RECOMMEND
FAC0149,Shamba Dispensary,Bungoma,FAC0066,Turbo Health Centre,Uasin Gishu,35,COM036,Nifedipine 30mg,hypertension_medicines,200.0,91.47,2.4499999999999997,2.4499999999999997,7.0,17.15,785.9504132231405,0.0,2.5,1.2249999999999999,7.7078651685393265,0.0,13369.455250000481,RECOMMEND
FAC0108,Manyatta Dispensary,Kisumu,FAC0076,Mwala Health Centre,Machakos,3,COM004,Azithromycin 250mg,antibiotics,200.0,25.7,1.694,1.694,25.0,42.35,263.6363636363636,0.0,2.5,0.847,22.929074174336762,0.0,13370.30225000048,RECOMMEND
FAC0108,Manyatta Dispensary,Kisumu,FAC0075,Machakos Town Health Centre,Machakos,3,COM004,Azithromycin 250mg,antibiotics,200.0,25.7,1.4349999999999998,1.4349999999999998,25.0,35.87499999999999,263.6363636363636,0.0,2.5,0.7174999999999999,20.88791848617176,0.0,13371.019750000482,RECOMMEND
FAC0097,Mkwajuni Dispensary,Nairobi,FAC0056,Kisumu East Health Centre,Kisumu,39,COM040,Auto-Disable Syringe 0.5ml,vaccination,200.0,86.88,4.193,4.193,5.0,20.964999999999996,325.5102040816327,0.0,2.5,2.0965,6.7705473922170185,0.0,13373.116250000481,RECOMMEND
FAC0097,Mkwajuni Dispensary,Nairobi,FAC0114,Manyatta Dispensary,Nakuru,39,COM040,Auto-Disable Syringe 0.5ml,vaccination,200.0,86.88,1.8690000000000002,1.8690000000000002,5.0,9.345,325.5102040816327,0.0,2.5,0.9345000000000002,4.830705608684414,0.0,13374.05075000048,RECOMMEND
FAC0024,Gilgil Sub-County Hospital,Nakuru,FAC0144,Tulwet Dispensary,Meru,23,COM024,Misoprostol 200mcg,maternal_health,200.0,29.1,0.23800000000000002,0.23800000000000002,15.0,3.5700000000000003,118.18181818181817,0.0,2.5,0.119,3.1903485254691692,0.0,13374.169750000481,RECOMMEND
FAC0024,Gilgil Sub-County Hospital,Nakuru,FAC0090,Bungoma Central Health Centre,Bungoma,23,COM024,Misoprostol 200mcg,maternal_health,200.0,29.1,0.098,0.098,15.0,1.47,118.18181818181817,0.0,2.5,0.049,1.4013346043851287,0.0,13374.218750000482,RECOMMEND
FAC0105,Karuri Dispensary,Kisumu,FAC0024,Gilgil Sub-County Hospital,Nakuru,14,COM015,Quinine Sulphate 300mg,antimalarials,200.0,19.82,3.934,3.934,22.0,86.548,200.86206896551724,0.0,2.5,1.9670000000000003,29.170205594876975,0.0,13376.185750000483,RECOMMEND
FAC0105,Karuri Dispensary,Kisumu,FAC0136,Rongai Centre Dispensary,Kilifi,14,COM015,Quinine Sulphate 300mg,antimalarials,200.0,19.82,0.798,0.798,22.0,17.556,200.86206896551724,0.0,2.5,0.3990000000000001,12.548963545389565,0.0,13376.584750000482,RECOMMEND
FAC0105,Karuri Dispensary,Kisumu,FAC0104,Kitui Dispensary,Mombasa,14,COM015,Quinine Sulphate 300mg,antimalarials,200.0,19.82,0.728,0.728,22.0,16.016,200.86206896551724,0.0,2.5,0.364,11.741935483870968,0.0,13376.948750000482,RECOMMEND
FAC0105,Karuri Dispensary,Kisumu,FAC0111,Karuri Dispensary,Nakuru,14,COM015,Quinine Sulphate 300mg,antimalarials,200.0,19.82,0.721,0.721,22.0,15.862,200.86206896551724,0.0,2.5,0.3605,11.658948915839764,0.0,13377.309250000482,RECOMMEND
FAC0105,Karuri Dispensary,Kisumu,FAC0132,Mkwajuni Dispensary,Machakos,14,COM015,Quinine Sulphate 300mg,antimalarials,200.0,19.82,0.532,0.532,22.0,11.704,200.86206896551724,0.0,2.5,0.266,9.24486571879937,0.0,13377.575250000482,RECOMMEND
FAC0132,Mkwajuni Dispensary,Machakos,FAC0032,Yatta Sub-County Hospital,Machakos,6,COM007,Doxycycline 100mg,antibiotics,50.0,72.64999999999999,9.828,9.828,6.0,58.967999999999996,498.7096774193548,0.0,2.5,1.2285,26.4608481041059,0.0,13378.803750000481,RECOMMEND
FAC0132,Mkwajuni Dispensary,Machakos,FAC0031,Mwala Sub-County Hospital,Machakos,6,COM007,Doxycycline 100mg,antibiotics,50.0,72.64999999999999,7.700000000000001,7.700000000000001,6.0,46.2,498.7096774193548,0.0,2.5,0.9625000000000001,23.54140127388535,0.0,13379.76625000048,RECOMMEND
FAC0132,Mkwajuni Dispensary,Machakos,FAC0049,Likoni Health Centre,Mombasa,6,COM007,Doxycycline 100mg,antibiotics,200.0,72.64999999999999,3.108,3.108,6.0,18.648,498.7096774193548,0.0,2.5,1.554,7.301487862176977,0.0,13381.32025000048,RECOMMEND
FAC0132,Mkwajuni Dispensary,Machakos,FAC0095,Ithanga Dispensary,Nairobi,6,COM007,Doxycycline 100mg,antibiotics,200.0,72.64999999999999,1.4909999999999999,1.4909999999999999,6.0,8.946,498.7096774193548,0.0,2.5,0.7455,5.125179031796047,0.0,13382.065750000482,RECOMMEND
FAC0067,Moiben Health Centre,Uasin Gishu,FAC0134,Nembu Dispensary,Machakos,16,COM017,Primaquine 7.5mg,antimalarials,200.0,71.50999999999999,0.399,0.399,9.0,3.591,497.38562091503263,0.0,2.5,0.19950000000000004,2.9937473947478117,0.0,13382.265250000482,RECOMMEND
FAC0067,Moiben Health Centre,Uasin Gishu,FAC0147,Manyatta Dispensary,Bungoma,16,COM017,Primaquine 7.5mg,antimalarials,200.0,71.50999999999999,0.364,0.364,9.0,3.276,497.38562091503263,0.0,2.5,0.182,2.771573604060914,0.0,13382.447250000483,RECOMMEND
FAC0067,Moiben Health Centre,Uasin Gishu,FAC0101,Shamba Dispensary,Mombasa,16,COM017,Primaquine 7.5mg,antimalarials,200.0,71.50999999999999,0.329,0.329,9.0,2.9610000000000003,497.38562091503263,0.0,2.5,0.1645,2.5427221983683985,0.0,13382.611750000484,RECOMMEND
FAC0067,Moiben Health Centre,Uasin Gishu,FAC0133,Sigor Dispensary,Machakos,16,COM017,Primaquine 7.5mg,antimalarials,200.0,71.50999999999999,0.24500000000000002,0.24500000000000002,9.0,2.205,497.38562091503263,0.0,2.5,0.12250000000000001,1.9643652561247216,0.0,13382.734250000483,RECOMMEND
FAC0067,Moiben Health Centre,Uasin Gishu,FAC0015,Makadara Sub-County Hospital,Nairobi,3,COM004,Azithromycin 250mg,antibiotics,200.0,17.36,7.532,7.532,25.0,188.3,88.25503355704699,0.0,2.5,3.766,39.50902224087285,0.0,13386.500250000483,RECOMMEND
FAC0067,Moiben Health Centre,Uasin Gishu,FAC0031,Mwala Sub-County Hospital,Machakos,3,COM004,Azithromycin 250mg,antibiotics,200.0,17.36,4.004,4.004,25.0,100.1,88.25503355704699,0.0,2.5,2.002,33.34443704197202,0.0,13388.502250000483,RECOMMEND
FAC0067,Moiben Health Centre,Uasin Gishu,FAC0036,Kaloleni Sub-County Hospital,Kilifi,3,COM004,Azithromycin 250mg,antibiotics,200.0,17.36,3.661,3.661,25.0,91.525,88.25503355704699,0.0,2.5,1.8305,32.335276452923516,0.0,13390.332750000483,RECOMMEND
FAC0067,Moiben Health Centre,Uasin Gishu,FAC0056,Kisumu East Health Centre,Kisumu,3,COM004,Azithromycin 250mg,antibiotics,200.0,17.36,2.436,2.436,25.0,60.9,88.25503355704699,0.0,2.5,1.218,27.45716862037872,0.0,13391.550750000484,RECOMMEND
FAC0116,Shamba Dispensary,Nakuru,FAC0004,Mombasa County Referral Hospital,Mombasa,7,COM008,Co-trimoxazole 480mg,antibiotics,200.0,87.16,72.758,72.758,5.0,363.78999999999996,332.6388888888889,0.0,2.5,36.379,9.73247010353407,0.0,13427.929750000485,RECOMMEND
FAC0116,Shamba Dispensary,Nakuru,FAC0026,Moiben Sub-County Hospital,Uasin Gishu,7,COM008,Co-trimoxazole 480mg,antibiotics,200.0,87.16,21.497,21.497,5.0,107.485,332.6388888888889,0.0,2.5,10.7485,9.14882750989488,0.0,13438.678250000485,RECOMMEND
FAC0116,Shamba Dispensary,Nakuru,FAC0111,Karuri Dispensary,Nakuru,7,COM008,Co-trimoxazole 480mg,antibiotics,50.0,87.16,3.01,3.01,5.0,15.049999999999999,332.6388888888889,0.0,2.5,0.37625,10.935513169845594,0.0,13439.054500000484,RECOMMEND
FAC0116,Shamba Dispensary,Nakuru,FAC0117,Githima Dispensary,Uasin Gishu,7,COM008,Co-trimoxazole 480mg,antibiotics,200.0,87.16,2.933,2.933,5.0,14.665,332.6388888888889,0.0,2.5,1.4664999999999997,5.945672004865194,0.0,13440.521000000484,RECOMMEND
